33251998,768673.13,259655.42
33251999,768693.48,259677.55
33252000,768713.94,259698.79
33252001,768734.28,259720.78
33252002,768754.46,259743.84
33252003,768775.90,259765.14
33252004,768795.34,259787.35
33252005,768816.63,259809.96
33252006,768836.32,259832.42
33252007,768849.98,259860.60
33252008,768860.48,259891.60
33252009,768898.95,259896.23
33252010,768916.83,259921.10
33252011,768943.80,259934.48
33252012,768959.58,259963.32
33252013,768979.97,259985.33
33252014,769000.35,260006.69
33252015,769021.05,260028.73
33252016,769041.50,260050.74
33252017,769062.16,260072.62
33252018,769081.27,260096.52
33252019,769102.96,260117.32
33252020,769124.98,260137.98
33252021,769143.91,260161.16
33252022,769164.47,260183.08
33252023,769184.84,260205.06
33252024,769205.34,260226.94
33252025,769225.65,260248.90
33252026,769246.17,260270.79
33252027,769266.69,260292.64
33252028,769287.11,260314.65
33252029,769301.50,260342.27
33252030,769315.62,260370.13
33252031,769349.28,260379.77
33252032,769368.86,260402.36
33252033,769389.54,260424.11
33252034,769410.01,260446.15
33252035,769430.44,260468.14
33252036,769450.95,260490.15
33252037,769471.36,260512.02
33252038,769491.74,260533.92
33252039,769512.36,260555.82
33252040,769532.26,260577.92
33252041,769552.74,260599.29
33252042,769573.49,260621.45
33252043,769594.20,260643.25
33252044,769634.12,260647.45
33252045,769672.86,260650.95
33252046,769692.37,260674.63
33252047,769699.41,260708.93
33252048,769713.69,260737.04
33252049,769725.69,260765.96
33252050,769737.78,260796.53
33252051,769757.86,260818.78
33252052,769778.25,260840.68
33252053,769792.37,260868.57
33252054,769819.20,260884.65
33252055,769839.63,260906.44
33252056,769862.97,260926.18
33252057,769880.07,260950.93
33252058,769900.94,260972.52
33252059,769921.35,260994.45
33252060,769942.01,261016.27
33252061,769962.30,261038.31
33252062,769982.81,261060.14
33252063,770003.29,261082.07
33252064,770023.82,261104.04
33252065,770044.26,261125.89
33252066,770064.75,261147.93
33252067,770085.32,261169.86
33252068,770105.79,261191.79
33252069,770126.08,261213.83
33252070,770146.61,261235.73
33252071,770167.02,261257.60
33252072,770187.45,261279.65
33252073,770207.67,261301.74
33252074,770228.84,261323.05
33252075,770248.94,261345.31
33252076,770269.30,261367.34
33252077,770286.40,261392.56
33252078,770309.84,261411.82
33252079,770330.87,261433.05
33252080,770350.90,261455.00
33252081,770371.89,261476.55
33252082,770392.18,261499.22
33252083,770412.49,261520.98
33252084,770432.88,261542.81
33252085,770453.20,261564.69
33252086,770473.61,261586.67
33252087,770494.39,261608.07
33252088,770514.71,261630.50
33252089,770535.19,261652.54
33252090,770555.82,261675.10
33252091,770576.03,261696.44
33252092,770596.79,261718.66
33252093,770617.70,261740.34
33252094,770638.27,261762.46
33252095,770658.12,261784.14
33252141,771600.88,262791.99
33252142,771621.59,262814.30
33252143,771640.19,262837.08
33252144,771657.36,262861.65
33252145,771679.53,262882.74
33252146,771699.64,262904.80
33252147,771724.10,262922.32
33252148,771742.60,262946.91
33252149,771762.71,262969.04
33252150,771783.36,262991.03
33252151,771803.84,263012.98
